close,high,low,open
9222.23,9934.71,9201.49,9550.6
9432.86,9565.11,9099.36,9222.23
9169.86,9441.8,9018.3,9432.86
9157.52,9423.16,8972,9169.86
9260.59,9308.62,9072.62,9157.52
9311.99,9400.44,9223.46,9260.59
9221.61,9396.1,9108.22,9311.99
9421.54,9578.74,9141,9221.61
9323.61,9495.36,9196.64,9421.54
9347.27,9455.53,9269.82,9323.61
9208.52,9382.63,9114.14,9347.27
8772.31,9263.83,8682.74,9208.52
8822.19,8881.08,8732.62,8772.31
9045.85,9126.98,8767.94,8822.19
8726.31,9084.49,8619.78,9045.85
8815.14,8868.85,8576.09,8726.31
8773.82,8840.33,8721.68,8815.14
8640.42,8811.04,8584.92,8773.82
8468.57,8773.4,8393.29,8640.42
8498.94,8539.42,8442.03,8468.57
8515.28,8641.12,8411.3,8498.94
8190.16,8537.87,8075.63,8515.28
8133.57,8215.95,8016.54,8190.16
8093.6,8232.23,8047.73,8133.57
7632.59,8133.73,7437.33,8093.6
7292.2,7721.9,6815.03,7632.59
7339.24,7368.18,7119.41,7292.2
6930.09,7364.59,6888.89,7339.24
7138.23,7386.06,6560.13,6930.09
7170.11,7350.44,7042.5,7138.23
7531.5,7681.51,6873.1,7170.11
7442.33,7663.45,7388.79,7531.5
7769.38,7872.17,7425.49,7442.33
7571.77,7821.01,7487.1,7769.38
7420.53,7575.5,7261.95,7571.77
7320.94,7442.62,7193.09,7420.53
7313.64,7420.34,7260.93,7320.94
7207.78,7764.68,7110.76,7313.64
7406.75,7492.96,7175.85,7207.78
7558.58,7607.79,7323.86,7406.75
7514.86,7640.51,7503.1,7558.58
7539.7,7594.8,7414.51,7514.86
7350.62,7667.04,7296.42,7539.7
7233.84,7403.64,7176.42,7350.62
7212.01,7284.74,7167.13,7233.84
7199.39,7307.96,7105.35,7212.01
7261.72,7308.08,7199.39,7199.39
7080.29,7283.78,7033.14,7261.72
7132.39,7204.93,7030.37,7080.29
6897.33,7172.46,6869.19,7132.39
6635.84,6948.12,6585.46,6897.33
7294.53,7442.26,6450.69,6635.84
7159.26,7376.98,7057.66,7294.53
7203.41,7234.56,7094.06,7159.26
7159.47,7213.86,7132.82,7203.41
7517.58,7527.4,7143.17,7159.47
7326.6,7694.65,7275.28,7517.58
7260.91,7429.42,7175.5,7326.6
7202.72,7280.52,7132.3,7260.91
7207.23,7442.21,7167.44,7202.72
7253.82,7267.46,7061.61,7207.23
7316.23,7368.09,7253.61,7253.82
7399.49,7540.65,7295.33,7316.23
7234.44,7414.07,7224.79,7399.49
7183.88,7325.24,7141.94,7234.44
7189.94,7267.16,7171.82,7183.88
6965.72,7224.84,6945.83,7189.94
7339.7,7407.11,6882.62,6965.72
7357.5,7405.75,7278.6,7339.7
7359.96,7501.42,7330.07,7357.5
7762.69,7799.63,7355.11,7359.96
8160.36,8218.63,7736.57,7762.69
8045.15,8458.65,7873.97,8160.36
7817.35,8047.11,7757.04,8045.15
8190.31,8192.05,7682.56,7817.35
8024.58,8287.42,8003.87,8190.31
8181.49,8185.14,7968.4,8024.58
8106.56,8200.4,8057.37,8181.49
8820.95,8874.07,8106.4,8106.56
8813.21,8890.04,8559.93,8820.95
8719.63,8846.78,8586.56,8813.21
8894.83,9004.35,8665.99,8719.63
8909.28,8974.65,8807.26,8894.83
8702.59,9177.39,8508.15,8909.28
8634.03,8737.36,8521.52,8702.59
8724.84,8771.75,8479.9,8634.03
8667.26,8793.74,8582.43,8724.84
8394.28,8680.93,8290.98,8667.26
8431.78,8517.5,8225.83,8394.28
8345.88,8444.32,8263.42,8431.78
8602.37,8605.33,8302.57,8345.88
8898.94,8991.01,8572.37,8602.37
9391.97,9407.39,8892.58,8898.94
9286.18,9429.16,9234.27,9391.97
9501.38,9561.26,9181.72,9286.18
9342.23,9518.87,9208.36,9501.38
9384.45,9455.92,9296.57,9342.23
9334.25,9469.84,9169.21,9384.45
9288.96,9605.66,9230.83,9334.25
9171.98,9347.12,9089.52,9288.96
9611.42,9750.28,9162.98,9171.98
9755.84,9853.08,9533.37,9611.42
9808.36,9866.18,9714.16,9755.84
9898.25,9936.26,9665.26,9808.36
10157.78,10162.71,9880.67,9898.25
9858.03,10185.09,9761.16,10157.78
10269.43,10370.44,9716.32,9858.03
10347.93,10475.43,10250.55,10269.43
10233.32,10500.54,10081.02,10347.93
10360.37,10387.37,10103.67,10233.32
9905.43,10388.6,9789.89,10360.37
9925.51,10042.6,9634.4,9905.43
9702.48,9958.46,9482.71,9925.51
10182.6,10274.35,9618.77,9702.48
9602.43,10300.04,9340.17,10182.6
9608.8,9698.59,9402.81,9602.43
9697.86,9766.16,9582.07,9608.8
9671.46,9720.21,9577.84,9697.86
9977.39,10011.4,9669.88,9671.46
9664.21,10019.3,9495.76,9977.39
9316.18,9682.05,9258.4,9664.21
8793.5,9379.07,8652.97,9316.18
8821.5,8978.84,8540.74,8793.5
8719.29,8908.8,8449.12,8821.5
8545.45,8815.63,8545.32,8719.29
8549.38,8776.71,8443.57,8545.45
8919.74,8983.78,8521.79,8549.38
8765.68,8940.69,8680.57,8919.74
8773.78,8863.91,8690.82,8765.68
9074.82,9179.74,8772.83,8773.78
9160.39,9183.26,9015.35,9074.82
8903.72,9225.42,8880.33,9160.39
8057.67,8920.28,8033.06,8903.72
7944.4,8200.82,7664.34,8057.67
7894.66,8165.09,7758.12,7944.4
7945.36,7998.79,7614.48,7894.66
4916.78,7984.16,4736.21,7945.36
5632.58,5984.55,3948.92,4916.78
5181.77,5665.57,5069.29,5632.58
5357.02,5961.78,5114.06,5181.77
5045,5364.93,4454.22,5357.02
5337.66,5561.43,4950.9,5045
5413.06,5451.02,5024.71,5337.66
6184.88,6418.99,5268.33,5413.06
6206.44,6932.04,5691.69,6184.88
6195.43,6459.65,5876.79,6206.44
5828.15,6415.14,5750.68,6195.43
6503.53,6614.56,5703.64,5828.15
6767.18,6857.49,6406.64,6503.53
6694.21,6980.29,6483,6767.18
6757.95,6796.12,6539.61,6694.21
6382.8,6876.97,6312.53,6757.95
6252.49,6384.56,6051.23,6382.8
5882.2,6286.96,5882.2,6252.49
6403.31,6616.94,5874.8,5882.2
6423.61,6531.66,6350.61,6403.31
6663.63,6716.04,6168,6423.61
6804.42,7245.15,6585.75,6663.63
6743.68,7044.01,6618.82,6804.42
6875.95,7010.45,6671.05,6743.68
6781.64,6910.39,6689.07,6875.95
7347.22,7359.05,6779.91,6781.64
7201.57,7462.51,7084.52,7347.22
7367.37,7425.85,7157.96,7201.57
7294.55,7374.01,7124.88,7367.37
6876.49,7304.8,6757.67,7294.55
6887.6,6956.27,6785.52,6876.49
6913.76,7199.97,6802.16,6887.6
6859.43,6913.76,6612.34,6913.76
6879.44,6986.75,6773.97,6859.43
6629.54,6937.49,6614.79,6879.44
7114.55,7207.11,6487.08,6629.54
7037.12,7155.17,7005.79,7114.55
7264.29,7304.35,7028.43,7037.12
7132.88,7276.84,7072.33,7264.29
6842.45,7225.23,6770.07,7132.88
6855.11,6948.78,6779.51,6842.45
7135.41,7165.43,6831.44,6855.11
7489.25,7731.56,7041.2,7135.41
7509.44,7607.28,7408.35,7489.25
7546.92,7708.4,7445.98,7509.44
7701.35,7705.3,7497.88,7546.92
7787.41,7790.33,7639.98,7701.35
7760.32,7791.85,7671.26,7787.41
8784.96,8952.44,7733.02,7760.32
8637.56,9460.77,8416.64,8784.96
8829.12,9066.47,8631.39,8637.56
8981.11,9013.29,8768.81,8829.12
8907.19,9197.48,8735.78,8981.11
8881.65,8968.9,8537.49,8907.19
9029.75,9119.13,8781.58,8881.65
9153.2,9408.99,8924.06,9029.75
9999.93,10064.33,9042.52,9153.2
9808.18,10041.73,9728.64,9999.93
9541.13,9912.22,9525.77,9808.18
8735.05,9556.85,8228.22,9541.13
8568.88,9164.84,8228.58,8735.05
8821.18,8975.74,8541.95,8568.88
9317.44,9407.67,8807.57,8821.18
9793.19,9937.97,9263.29,9317.44
9311.69,9841.71,9149.13,9793.19
9387.08,9584.9,9224.32,9311.69
9670.56,9885.55,9334.23,9387.08
9722.73,9943.74,9476.37,9670.56
9780.2,9890.69,9471.96,9722.73
9509.45,9832.94,9323.82,9780.2
9059.11,9566.81,8811.54,9509.45
9170.74,9265.04,8936.82,9059.11
9186.19,9311.34,9101.08,9170.74
8718.49,9307.11,8707.14,9186.19
8901.48,8977.43,8639.46,8718.49
8844.5,9011.53,8705.66,8901.48
9204.62,9222.3,8820.55,8844.5
9579.71,9619.34,9112.3,9204.62
9424.62,9601.43,9344.8,9579.71
9699.78,9735.73,9340.45,9424.62
9450.47,9703.51,9400.25,9699.78
10211.23,10359.02,9421.6,9450.47
9523.75,10232.25,9344.53,10211.23
9666.06,9666.25,9408.56,9523.75
9794.55,9877.89,9470.9,9666.06
9622.02,9846.54,9611.19,9794.55
9671.46,9728.4,9536.15,9622.02
9750.7,9806.21,9410.33,9671.46
9782.58,9801.19,9658.72,9750.7
9779.7,9884.83,9604.13,9782.58
9891.84,9990.4,9708.63,9779.7
9268.13,9970.77,9093.42,9891.84
9464.23,9548.13,9238.24,9268.13
9474.65,9492,9363.89,9464.23
9333.7,9479.56,9251.02,9474.65
9429.65,9498.69,8909.5,9333.7
9526.7,9585.17,9383.33,9429.65
9459.13,9550.06,9243.06,9526.7
9380.67,9480.04,9276.18,9459.13
9301.83,9419.99,9239.58,9380.67
9359.18,9394.04,9179.1,9301.83
9292.81,9418.22,9282.53,9359.18
9691.61,9774.79,9283.26,9292.81
9624.3,9720.11,9580.47,9691.61
9292.94,9664.38,9206.05,9624.3
9241.32,9335.65,9000.53,9292.94
9158.07,9289.32,9041.42,9241.32
9007.14,9190.27,8867.34,9158.07
9120.39,9189.74,8946.05,9007.14
9187.07,9234.33,9026.42,9120.39
9136.47,9200.99,9068.77,9187.07
9238.89,9299.67,9097.33,9136.47
9092.8,9267.84,8954.67,9238.89
9066.46,9127.05,9047.38,9092.8
9142.2,9195.91,9052.4,9066.46
9081.44,9152.87,8935.9,9142.2
9347.05,9372.09,9067.64,9081.44
9257.32,9378.69,9208.31,9347.05
9439.2,9471.65,9236.9,9257.32
9238.95,9441.67,9171.37,9439.2
9288.57,9317.31,9128.71,9238.95
9237.13,9302.22,9188.13,9288.57
9300.95,9339.99,9169.13,9237.13
9237.89,9336.42,9201.18,9300.95
9256.07,9279.57,9109.7,9237.89
9193.22,9272.57,9160.89,9256.07
9133.23,9216.53,9029.17,9193.22
9156.79,9183.08,9080.61,9133.23
9177.22,9205.94,9125.92,9156.79
9216.02,9238.3,9113.41,9177.22
9164.42,9224.76,9136.9,9216.02
9392.83,9435.55,9162.25,9164.42
9537.24,9551.87,9289.85,9392.83
9615.21,9675.5,9458.25,9537.24
9550.23,9647.83,9477.19,9615.21
9708.41,9744.72,9536.76,9550.23
9942.01,10140.55,9659.08,9708.41
11042.94,11397.48,9935.51,9942.01
10933.26,11253.39,10590.98,11042.94
11112.04,11348.53,10854.04,10933.26
11113.66,11182.76,10875.14,11112.04
11352.72,11454.11,10981.87,11113.66
11812.42,11874.77,11240.98,11352.72
11063.5,12106.89,10694.22,11812.42
11234.73,11476.29,10945.66,11063.5
11194.18,11415.16,11021.07,11234.73
11752.05,11791.62,11095.47,11194.18
11771.27,11909.81,11577.8,11752.05
11603.82,11912.62,11350.42,11771.27
11770.77,11811.4,11534.87,11603.82
11686.34,11802.93,11533.93,11770.77
11897.41,12074.31,11640.41,11686.34
11389.01,11940.4,11138.6,11897.41
11570.19,11621.05,11182.8,11389.01
11790.68,11795.34,11284.57,11570.19
11774.52,11863.43,11657.2,11790.68
11860.91,11981.62,11697.88,11774.52
11917.97,11934.96,11701.22,11860.91
12301.19,12474.73,11775.66,11917.97
11956.69,12397.4,11855.24,12301.19
11760.37,12021.8,11592.2,11956.69
11863.43,11888.72,11679.03,11760.37
11527.35,11882.67,11494.52,11863.43
11670.42,11686.02,11379.06,11527.35
11651.52,11713.62,11521.6,11670.42
11756.4,11827.45,11594.64,11651.52
11330.56,11767.64,11130.36,11756.4
11466.89,11542.65,11259.23,11330.56
11331.02,11591.64,11135.52,11466.89
11535.21,11553.81,11289.07,11331.02
11480.48,11585.98,11433.8,11535.21
11716.54,11718.98,11470.07,11480.48
11657.81,11775.27,11586.36,11716.54
11926.69,12062.06,11540.42,11657.81
11397.9,11954.28,11219.19,11926.69
10174.62,11469.2,10017.43,11397.9
10467.33,10638.71,10020.02,10174.62
10167.97,10570.95,9880.05,10467.33
10260.37,10361.12,10019.56,10167.97
10379.08,10411.92,9893.68,10260.37
10128.54,10443.72,9855.68,10379.08
10228.85,10349.09,9989.63,10128.54
10345.68,10493.32,10221.37,10228.85
10398.5,10412.6,10215.49,10345.68
10448,10486.76,10282.43,10398.5
10332.36,10578.97,10224.4,10448
10678.31,10753.33,10259.62,10332.36
10786.7,10936.89,10632.26,10678.31
10957.1,11094.7,10670.02,10786.7
10945.14,11047.25,10755.99,10957.1
10937.89,11040.66,10823.93,10945.14
11083.61,11173.88,10898.63,10937.89
10921.85,11083.9,10775.23,11083.61
10418.14,10992.25,10319.73,10921.85
10534.73,10576.92,10365.99,10418.14
10238.09,10546.48,10166.62,10534.73
10742.98,10792.17,10213.75,10238.09
10694.12,10762.38,10562.14,10742.98
10734.23,10822.99,10658.15,10694.12
10781.47,10810.35,10612.42,10734.23
10699,10951.6,10649.18,10781.47
10841.29,10863.02,10641.03,10699
10779.42,10850.12,10666.17,10841.29
10622.79,10926.47,10454.66,10779.42
10576.64,10668.49,10388.07,10622.79
10552.04,10602.28,10507.49,10576.64
10675.52,10699.94,10534.5,10552.04
10795.11,10799.53,10627.77,10675.52
10603.9,10801.66,10533.32,10795.11
10672.67,10679.76,10554.41,10603.9
10929.4,10957.42,10541.2,10672.67
11058.78,11109.32,10839.3,10929.4
11301.57,11485.43,11057.98,11058.78
11375.51,11434.1,11284.09,11301.57
11539.76,11725.28,11223.99,11375.51
11427.29,11561.69,11314.56,11539.76
11429.3,11550.25,11298.88,11427.29
11508.31,11607.59,11269.05,11429.3
11326.25,11545.35,11224.89,11508.31
11367.65,11410.01,11270.69,11326.25
11513.33,11513.68,11357.25,11367.65
11756.88,11821.95,11417.11,11513.33
11921.78,12047.73,11688.39,11756.88
12813.11,13236.39,11900.51,11921.78
12990.25,13197.69,12700.74,12813.11
12937.2,13031.82,12732.62,12990.25
13126.13,13167.31,12886.47,12937.2
13041.21,13346.7,12910.39,13126.13
13069.43,13241.79,12797.05,13041.21
13646.02,13783.14,13060.64,13069.43
13285.97,13855.57,12906.15,13646.02
13462.18,13643.6,12985.56,13285.97
13565.95,13674.89,13132.53,13462.18
13803.41,14077.8,13432.24,13565.95
13761.72,13897.02,13630.22,13803.41
13571.24,13828.48,13221.65,13761.72
14023.78,14071.54,13300.84,13571.24
14157.73,14258.9,13539.13,14023.78
15599.92,15739.47,14114.37,14157.73
15590.62,15948.88,15219.57,15599.92
14714.23,15765.02,14427.34,15590.62
